name,type,mappedLocationId,margin,freight,updatedAt,state,parentToChildDistance
JAGATSINGHAPUR,DESTINATION,65316a69e9d1652da805b090,0,0,2023-10-19T17:42:02.497Z,,
RAYAGADA,DESTINATION,65316a69e9d1652da805b091,0,0,2023-10-19T17:42:02.501Z,,
KAPURTHALA,DESTINATION,65316a69e9d1652da805b092,0,0,2023-10-19T17:42:02.504Z,,
KAMAREDDY,DESTINATION,65316a69e9d1652da805b093,0,0,2023-10-19T17:42:02.508Z,,
KHARAGPUR,GODOWN,65316a69e9d1652da805b05e,0,0,2023-10-19T17:42:04.416Z,,
CHANDAULI,GODOWN,65316a69e9d1652da805b0dc,0,0,2023-12-15T09:49:07.157Z,,
AMRITSAR,GODOWN,65316a69e9d1652da805b0c7,0,30,2023-10-19T17:42:04.423Z,,
BHADOHI,DESTINATION,65316a69e9d1652da805b094,0,0,2023-10-19T17:42:02.511Z,,
ERODE,GODOWN,65316a69e9d1652da805b0db,0,0,2023-10-19T17:42:04.426Z,,
ALIGARH,GODOWN,65316a69e9d1652da805b260,0,0,2023-10-19T17:42:04.429Z,,
DHAR,GODOWN,65316a69e9d1652da805b206,0,0,2023-10-19T17:42:04.433Z,,
KANPUR DEHAT,GODOWN,65316a69e9d1652da805afb2,0,10,2023-12-08T05:53:27.399Z,,
SIROHI,GODOWN,65316a69e9d1652da805b205,0,0,2023-10-19T17:42:04.439Z,,
DWARKA,GODOWN,65316a69e9d1652da805b14d,20,0,2023-10-19T17:42:04.442Z,,
KAIMUR (BHABUA),DESTINATION,65316a69e9d1652da805b095,0,0,2023-10-19T17:42:02.514Z,,
TAPI,DESTINATION,65316a69e9d1652da805b096,0,0,2023-10-19T17:42:02.519Z,,
KODAGU,DESTINATION,65316a69e9d1652da805b097,0,0,2023-10-19T17:42:02.523Z,,
UTTAR KANNAD,DESTINATION,65316a69e9d1652da805b098,0,0,2023-10-19T17:42:02.527Z,,
RI BHOI,DESTINATION,65316a69e9d1652da805b099,0,0,2023-10-19T17:42:02.531Z,,
VIKARABAD,DESTINATION,65316a69e9d1652da805b09a,0,0,2023-10-19T17:42:02.534Z,,
GOMATI,DESTINATION,65316a69e9d1652da805b09b,0,0,2023-10-19T17:42:02.539Z,,
SHIVAMOGGA,DESTINATION,65316a69e9d1652da805b09c,0,0,2023-10-19T17:42:02.542Z,,
VIJAYAPURA,DESTINATION,65316a69e9d1652da805b09d,0,0,2023-10-19T17:42:02.545Z,,
ANUPPUR,DESTINATION,65316a69e9d1652da805b09e,0,0,2023-10-19T17:42:02.549Z,,
IMPHAL WEST,DESTINATION,65316a69e9d1652da805b09f,0,0,2023-10-19T17:42:02.552Z,,
EAST KHASI HILLS,DESTINATION,65316a69e9d1652da805b0a0,0,0,2023-10-19T17:42:02.557Z,,
NIZAMABAD,DESTINATION,65316a69e9d1652da805b0a1,0,0,2023-10-19T17:42:02.560Z,,
FATEHPUR,DESTINATION,65316a69e9d1652da805b0a2,0,20,2024-06-14T09:33:11.134Z,,
MAINPURI,DESTINATION,65316a69e9d1652da805b0a3,0,0,2023-10-19T17:42:02.567Z,,
MEHSANA,GODOWN,65316a69e9d1652da805b0ed,0,0,2024-07-18T05:41:16.150Z,,
CHITTORGARH,GODOWN,65316a69e9d1652da805b0d5,0,30,2023-10-19T17:42:04.448Z,,
JALPAIGURI,GODOWN,65316a69e9d1652da805b01f,0,0,2023-10-19T17:42:04.453Z,,
PRATAPGARH(UP),DESTINATION,65316a69e9d1652da805b0a4,0,20,2023-10-19T17:42:02.570Z,,
SHRAVASTI,DESTINATION,65316a69e9d1652da805b0a5,0,0,2023-10-19T17:42:02.574Z,,
KOREA,DESTINATION,65316a69e9d1652da805b0a6,0,0,2023-10-19T17:42:02.579Z,,
KULLU,DESTINATION,65316a69e9d1652da805b0a7,0,0,2023-10-19T17:42:02.583Z,,
BALLARI,DESTINATION,65316a69e9d1652da805b0a8,0,0,2023-10-19T17:42:02.591Z,,
DATIA,DESTINATION,65316a69e9d1652da805b0a9,0,20,2023-10-19T17:42:02.595Z,,
SHEOPUR,DESTINATION,65316a69e9d1652da805b0aa,0,20,2023-10-19T17:42:02.599Z,,
SINGRAULI,DESTINATION,65316a69e9d1652da805b0ab,0,0,2023-10-19T17:42:02.604Z,,
EAST GARO HILLS,DESTINATION,65316a69e9d1652da805b0ac,0,0,2023-10-19T17:42:02.608Z,,
JAYASHANKAR,DESTINATION,65316a69e9d1652da805b0ad,0,0,2023-10-19T17:42:02.611Z,,
RAIGARH,DESTINATION,65316a69e9d1652da805b0ae,0,0,2023-10-19T17:42:02.615Z,,
AMRELI,DESTINATION,65316a69e9d1652da805b0af,0,20,2023-10-19T17:42:02.618Z,,
KARGIL,DESTINATION,65316a69e9d1652da805b0b0,0,0,2023-10-19T17:42:02.623Z,,
SOUTH WEST GARO HILLS,DESTINATION,65316a69e9d1652da805b0b1,0,0,2023-10-19T17:42:02.626Z,,
DHARMAPURI,DESTINATION,65316a69e9d1652da805b0b2,0,0,2023-10-19T17:42:02.630Z,,
FARRUKHABAD,DESTINATION,65316a69e9d1652da805b0b3,0,0,2023-10-19T17:42:02.634Z,,
KUSHI NAGAR,DESTINATION,65316a69e9d1652da805b0b4,0,0,2023-10-19T17:42:02.637Z,,
RAJGARH,GODOWN,65316a69e9d1652da805b1ec,0,0,2023-10-19T17:42:04.456Z,,
SONBHADRA,DESTINATION,65316a69e9d1652da805b0b5,0,0,2023-10-19T17:42:02.640Z,,
SULTANPUR,DESTINATION,65316a69e9d1652da805b0b6,0,0,2023-10-19T17:42:02.645Z,,
GUNTUR,GODOWN,65316a69e9d1652da805b1f6,0,0,2023-10-19T17:42:04.459Z,,
Y.S.R,GODOWN,65316a69e9d1652da805b1c3,0,0,2023-10-19T17:42:04.462Z,,
SAILU,DESTINATION,65316a69e9d1652da805b0b7,0,0,2023-10-19T17:42:02.649Z,,
NAVSARI,DESTINATION,65316a69e9d1652da805b0b8,0,10,2024-06-27T12:08:13.426Z,,
SURYAPET,DESTINATION,65316a69e9d1652da805b0b9,0,0,2023-10-19T17:42:02.657Z,,
CHENNAI,DESTINATION,65316a69e9d1652da805b0ba,0,0,2023-10-19T17:42:02.660Z,,
HOOGHLY,DESTINATION,65316a69e9d1652da805b0bb,0,20,2024-06-10T11:15:17.492Z,,
AJMER,GODOWN,65316a69e9d1652da805b03e,0,0,2023-10-19T17:42:04.465Z,,
SIRMAUR,DESTINATION,65316a69e9d1652da805b0bc,0,0,2023-10-19T17:42:02.668Z,,
KRISHNA,DESTINATION,65316a69e9d1652da805b0bd,0,0,2023-10-19T17:42:02.672Z,,
BANASKANTHA,DESTINATION,65316a69e9d1652da805b0be,0,0,2023-10-19T17:42:02.675Z,,
COOCH BEHAR,DESTINATION,65316a69e9d1652da805b0bf,0,0,2023-10-19T17:42:02.679Z,,
BARABANKI,DESTINATION,65316a69e9d1652da805b0c0,0,0,2023-10-19T17:42:02.684Z,,
HISAR,DESTINATION,65316a69e9d1652da805b0c1,0,0,2023-10-19T17:42:02.687Z,,
PATAN,DESTINATION,65316a69e9d1652da805b0c2,0,0,2023-10-19T17:42:02.690Z,,
DAMAN,DESTINATION,65316a69e9d1652da805b0c3,0,0,2023-10-19T17:42:02.694Z,,
RATLAM,DESTINATION,65316a69e9d1652da805b0c4,0,0,2023-10-19T17:42:02.697Z,,
SURGUJA,DESTINATION,65316a69e9d1652da805b0c5,0,0,2023-10-19T17:42:02.701Z,,
HOWRAH,DESTINATION,65316a69e9d1652da805b0c6,0,0,2024-06-10T11:15:17.815Z,,
AMRITSAR,DESTINATION,65316a69e9d1652da805b0c7,0,0,2023-10-19T17:42:02.709Z,,
GURDASPUR,DESTINATION,65316a69e9d1652da805b0c8,0,0,2023-10-19T17:42:02.713Z,,
GORAKHPUR,GODOWN,65316a69e9d1652da805afb9,0,0,2023-10-19T17:42:04.470Z,,
EAST SIKKIM,DESTINATION,65316a69e9d1652da805b0c9,0,0,2023-10-19T17:42:02.716Z,,
NELLORE,DESTINATION,65316a69e9d1652da805b0ca,0,0,2023-10-19T17:42:02.719Z,,
NAMAKKAL,DESTINATION,65316a69e9d1652da805b0cb,0,0,2023-10-19T17:42:02.724Z,,
KISHTWAR,DESTINATION,65316a69e9d1652da805b0cc,0,0,2023-10-19T17:42:02.728Z,,
GOPALGANJ,DESTINATION,65316a69e9d1652da805b0cd,0,0,2023-10-19T17:42:02.732Z,,
AGRA,DESTINATION,65316a69e9d1652da805b0ce,0,0,2023-10-19T17:42:02.735Z,,
GUWAHATI,GODOWN,65316a69e9d1652da805b148,0,0,2023-10-19T17:42:04.473Z,,
BAREILLY,GODOWN,65316a69e9d1652da805b129,0,0,2023-10-19T17:42:04.476Z,,
RAMBAN,DESTINATION,65316a69e9d1652da805b0cf,0,0,2023-10-19T17:42:02.739Z,,
JAMUI,DESTINATION,65316a69e9d1652da805b0d0,0,0,2023-10-19T17:42:02.743Z,,
NALANDA,DESTINATION,65316a69e9d1652da805b0d1,0,20,2023-10-19T17:42:02.747Z,,
DHULE,DESTINATION,65316a69e9d1652da805b0d2,0,0,2023-10-19T17:42:02.751Z,,
KUTCH,DESTINATION,65316a69e9d1652da805b0d3,0,0,2023-10-19T17:42:02.754Z,,
SURENDRANAGAR,DESTINATION,65316a69e9d1652da805b0d4,0,0,2024-06-14T07:09:57.218Z,,
SURAT,GODOWN,65316a69e9d1652da805b02f,0,0,2023-10-19T17:42:04.480Z,,
RATNAGIRI,GODOWN,65316a69e9d1652da805b0f2,0,0,2023-10-19T17:42:04.483Z,,
CHITTORGARH,DESTINATION,65316a69e9d1652da805b0d5,0,20,2023-10-19T17:42:02.761Z,,
NOIDA,GODOWN,65316a69e9d1652da805b015,0,10,2024-06-15T04:38:18.019Z,,
KOLKATA,GODOWN,65316a69e9d1652da805b139,0,0,2023-10-19T17:42:04.492Z,,
UNA,DESTINATION,65316a69e9d1652da805b0d6,0,0,2023-10-19T17:42:02.766Z,,
BEGUSARAI,DESTINATION,65316a69e9d1652da805b0d7,0,0,2023-10-19T17:42:02.770Z,,
NUH,DESTINATION,65316a69e9d1652da805b0d8,0,0,2023-10-19T17:42:02.774Z,,
FAZILKA,DESTINATION,65316a69e9d1652da805b0d9,0,0,2023-10-19T17:42:02.777Z,,
UTTARKASHI,DESTINATION,65316a69e9d1652da805b0da,0,0,2023-10-19T17:42:02.781Z,,
ERODE,DESTINATION,65316a69e9d1652da805b0db,0,0,2023-10-19T17:42:02.786Z,,
CHANDAULI,DESTINATION,65316a69e9d1652da805b0dc,0,0,2023-12-15T09:49:07.181Z,,
RAMGARH,DESTINATION,65316a69e9d1652da805b0dd,0,0,2023-10-19T17:42:02.792Z,,
REASI,DESTINATION,65316a69e9d1652da805b0de,0,20,2023-10-19T17:42:02.795Z,,
WEST GODAVARI,DESTINATION,65316a69e9d1652da805b0df,0,0,2023-10-19T17:42:02.799Z,,
JORHAT,DESTINATION,65316a69e9d1652da805b0e0,0,0,2023-10-19T17:42:02.804Z,,
LAKHIMPUR,DESTINATION,65316a69e9d1652da805b0e1,0,0,2023-10-19T17:42:02.807Z,,
VALSAD,DESTINATION,65316a69e9d1652da805b0e2,0,10,2024-07-05T04:31:49.526Z,,
DURG,DESTINATION,65316a69e9d1652da805b0e3,0,0,2023-10-26T16:17:44.503Z,,
LUCKNOW,DESTINATION,65316a69e9d1652da805b0e4,0,20,2024-06-14T09:33:11.805Z,,
REWA,DESTINATION,65316a69e9d1652da805b0e5,0,0,2023-10-19T17:42:02.821Z,,
JUNAGADH,GODOWN,65316a69e9d1652da805b128,0,0,2023-10-19T17:42:04.495Z,,
KOLHAPUR,GODOWN,65316a69e9d1652da805aff0,0,0,2023-10-19T17:42:04.499Z,,
LUDHIANA,DESTINATION,65316a69e9d1652da805b0e6,0,0,2023-10-19T17:42:02.825Z,,
DEHRADUN,DESTINATION,65316a69e9d1652da805b0e7,0,10,2023-10-19T17:42:02.829Z,,
BULANDSHAHR,DESTINATION,65316a69e9d1652da805b0e8,0,0,2023-10-19T17:42:02.832Z,,
DHANBAD,DESTINATION,65316a69e9d1652da805b0e9,0,0,2023-10-19T17:42:02.835Z,,
DODA,DESTINATION,65316a69e9d1652da805b0ea,0,0,2023-10-19T17:42:02.838Z,,
GANDERBAL,DESTINATION,65316a69e9d1652da805b0eb,0,0,2023-10-19T17:42:02.843Z,,
BONGAIGAON,DESTINATION,65316a69e9d1652da805b0ec,0,0,2023-10-19T17:42:02.847Z,,
MEHSANA,DESTINATION,65316a69e9d1652da805b0ed,0,20,2023-10-19T17:42:02.851Z,,
AHMEDABAD,GODOWN,65316a69e9d1652da805b145,0,0,2023-10-19T17:42:04.503Z,,
PATNA,DESTINATION,65316a69e9d1652da805b0ee,0,0,2023-10-19T17:42:02.854Z,,
RAIPUR,GODOWN,65316a69e9d1652da805b018,0,0,2023-10-19T17:42:04.506Z,,
SAGAR,DESTINATION,65316a69e9d1652da805b0ef,0,0,2023-10-19T17:42:02.857Z,,
NAGPUR,GODOWN,65316a69e9d1652da805b1b4,0,0,2023-10-19T17:42:04.512Z,,
SATARA,DESTINATION,65316a69e9d1652da805b0f0,0,30,2024-07-06T05:19:03.781Z,,
BHOPAL,DESTINATION,65316a69e9d1652da805b0f1,0,0,2023-10-19T17:42:02.866Z,,
RATNAGIRI,DESTINATION,65316a69e9d1652da805b0f2,0,0,2023-10-19T17:42:02.870Z,,
CHARKHI DADRI,DESTINATION,65316a69e9d1652da805b0f3,0,0,2023-10-19T17:42:02.873Z,,
NASHIK,GODOWN,65316a69e9d1652da805afe2,0,0,2023-10-19T17:42:04.515Z,,
ANAND,DESTINATION,65316a69e9d1652da805b0f4,0,0,2024-06-14T09:29:45.326Z,,
BHARUCH,DESTINATION,65316a69e9d1652da805b0f5,0,0,2023-10-19T17:42:02.880Z,,
BHAVNAGAR,DESTINATION,65316a69e9d1652da805b0f6,0,0,2023-10-19T17:42:02.884Z,,
NORTH 24 PARAGANAS,DESTINATION,65316a69e9d1652da805b0f7,0,0,2024-06-10T11:15:18.117Z,,
NAGDA,DESTINATION,65316a69e9d1652da805b0f8,0,0,2023-10-19T17:42:02.892Z,,
SOUTH GOA,DESTINATION,65316a69e9d1652da805b0f9,0,0,2023-10-19T17:42:02.895Z,,
SAHEBGANJ,DESTINATION,65316a69e9d1652da805b0fa,0,0,2023-10-19T17:42:02.898Z,,
THIRUVANANTHAPURAM,DESTINATION,65316a69e9d1652da805b0fb,0,0,2023-10-19T17:42:02.903Z,,
WAYANAD,DESTINATION,65316a69e9d1652da805b0fc,0,0,2023-10-19T17:42:02.907Z,,
PULWAMA,DESTINATION,65316a69e9d1652da805b0fd,0,0,2023-10-19T17:42:02.910Z,,
BANKA,DESTINATION,65316a69e9d1652da805b0fe,0,0,2023-10-19T17:42:02.913Z,,
LAKHISARAI,DESTINATION,65316a69e9d1652da805b0ff,0,0,2023-10-19T17:42:02.917Z,,
UNNAO,DESTINATION,65316a69e9d1652da805b100,0,20,2024-06-14T09:33:12.087Z,,
DARJEELING,GODOWN,65316a69e9d1652da805afac,0,0,2023-10-19T17:42:04.519Z,,
BENGALURU RURAL,DESTINATION,65316a69e9d1652da805b101,0,0,2023-10-19T17:42:02.925Z,,
ANANTNAG,DESTINATION,65316a69e9d1652da805b102,0,0,2023-10-19T17:42:02.928Z,,
SARAN,DESTINATION,65316a69e9d1652da805b103,0,0,2023-10-19T17:42:02.931Z,,
GWALIOR,DESTINATION,65316a69e9d1652da805b104,0,0,2023-10-19T17:42:02.935Z,,
HYDERABAD,GODOWN,65316a69e9d1652da805b1ce,0,0,2023-10-19T17:42:04.522Z,,
SANGLI,DESTINATION,65316a69e9d1652da805b105,0,0,2024-06-17T08:59:55.194Z,,
SONIPAT,DESTINATION,65316a69e9d1652da805b106,0,10,2024-06-15T04:29:27.805Z,,
JAIPUR,GODOWN,65316a69e9d1652da805b116,0,0,2023-10-19T17:42:04.526Z,,
FATEHGARH SAHIB,DESTINATION,65316a69e9d1652da805b107,0,20,2023-10-19T17:42:02.947Z,,
DUMKA,DESTINATION,65316a69e9d1652da805b108,0,0,2023-10-19T17:42:02.950Z,,
GUMLA,DESTINATION,65316a69e9d1652da805b109,0,0,2023-10-19T17:42:02.953Z,,
PALAMU,DESTINATION,65316a69e9d1652da805b10a,0,0,2023-10-19T17:42:02.957Z,,
COIMBATORE,GODOWN,65316a69e9d1652da805b00e,0,0,2023-10-19T17:42:04.531Z,,
KOLLAM,DESTINATION,65316a69e9d1652da805b10b,0,0,2023-10-19T17:42:02.961Z,,
ARAVALLI,DESTINATION,65316a69e9d1652da805b10c,0,0,2023-10-19T17:42:02.965Z,,
BUDGAM,DESTINATION,65316a69e9d1652da805b10d,0,0,2023-10-19T17:42:02.969Z,,
SIANG,DESTINATION,65316a69e9d1652da805b10e,0,0,2023-10-19T17:42:02.972Z,,
ARARIA,DESTINATION,65316a69e9d1652da805b10f,0,0,2023-10-19T17:42:02.975Z,,
ROHTAS,DESTINATION,65316a69e9d1652da805b110,0,0,2023-10-19T17:42:02.980Z,,
AHMEDNAGAR,DESTINATION,65316a69e9d1652da805b111,0,0,2023-10-19T17:42:02.983Z,,
AKOLA,DESTINATION,65316a69e9d1652da805b112,0,0,2023-10-19T17:42:02.992Z,,
BURHANPUR,DESTINATION,65316a69e9d1652da805b113,0,0,2023-10-19T17:42:02.995Z,,
VARANASI,GODOWN,65316a69e9d1652da805b1ea,0,0,2023-12-14T07:54:41.827Z,,
BHOPAL,GODOWN,65316a69e9d1652da805b0f1,0,0,2023-10-19T17:42:04.537Z,,
FATEHABAD,DESTINATION,65316a69e9d1652da805b114,0,0,2023-10-19T17:42:02.999Z,,
PALWAL,DESTINATION,65316a69e9d1652da805b115,0,0,2023-10-19T17:42:03.003Z,,
JAIPUR,DESTINATION,65316a69e9d1652da805b116,0,0,2023-10-19T17:42:03.010Z,,
BILASPUR,DESTINATION,65316a69e9d1652da805b117,0,0,2023-10-19T17:42:03.018Z,,
PURBA MEDINIPUR,DESTINATION,65316a69e9d1652da805b118,0,0,2023-10-19T17:42:03.022Z,,
RATLAM,GODOWN,65316a69e9d1652da805b0c4,0,0,2023-10-19T17:42:04.540Z,,
CHANDIGARH,DESTINATION,65316a69e9d1652da805b119,0,0,2023-10-19T17:42:03.026Z,,
SIMDEGA,DESTINATION,65316a69e9d1652da805b11a,0,0,2023-10-19T17:42:03.030Z,,
BALANGIR,DESTINATION,65316a69e9d1652da805b11b,0,0,2023-10-19T17:42:03.035Z,,
RANCHI,GODOWN,65316a69e9d1652da805b1e2,0,0,2023-10-19T17:42:04.544Z,,
TIRUCHIRAPPALLI,DESTINATION,65316a69e9d1652da805b11c,0,0,2023-10-19T17:42:03.039Z,,
EAST KAMENG,DESTINATION,65316a69e9d1652da805b11d,0,0,2023-10-19T17:42:03.042Z,,
DARRANG,DESTINATION,65316a69e9d1652da805b11e,0,0,2023-10-19T17:42:03.046Z,,
MARIGAON,DESTINATION,65316a69e9d1652da805b11f,0,0,2023-10-19T17:42:03.051Z,,
JALGAON,DESTINATION,65316a69e9d1652da805b120,0,0,2023-10-19T17:42:03.056Z,,
AMRAVATI,DESTINATION,65316a69e9d1652da805b121,0,0,2023-10-19T17:42:03.060Z,,
INDORE,GODOWN,65316a69e9d1652da805b1e8,0,0,2023-10-19T17:42:04.549Z,,
ISLAMPUR,DESTINATION,65316a69e9d1652da805b122,0,0,2023-10-19T17:42:03.063Z,,
BHARATPUR,DESTINATION,65316a69e9d1652da805b123,0,20,2023-10-19T17:42:03.068Z,,
MAHBUBNAGAR,DESTINATION,65316a69e9d1652da805b124,0,20,2024-02-16T09:48:49.244Z,,
VIJAYWADA,DESTINATION,65316a69e9d1652da805b125,0,0,2023-10-19T17:42:03.075Z,,
MORADABAD,DESTINATION,65316a69e9d1652da805b126,0,0,2023-10-19T17:42:03.081Z,,
PIPAVA,GODOWN,65316a69e9d1652da805b0af,0,0,2023-10-19T17:42:04.552Z,,
MANGALORE,GODOWN,65316a69e9d1652da805b186,0,0,2023-10-19T17:42:04.555Z,,
ALWAR,DESTINATION,65316a69e9d1652da805b127,0,0,2023-10-19T17:42:03.084Z,,
KANPUR,GODOWN,65316a69e9d1652da805afb5,0,0,2023-12-08T05:53:27.116Z,,
LUDHIANA,GODOWN,65316a69e9d1652da805b0e6,0,0,2023-10-19T17:42:04.562Z,,
JUNAGADH,DESTINATION,65316a69e9d1652da805b128,0,0,2023-10-19T17:42:03.088Z,,
UNA,GODOWN,65316a69e9d1652da805b0d6,0,0,2023-10-19T17:42:04.566Z,,
BAREILLY,DESTINATION,65316a69e9d1652da805b129,0,0,2023-10-19T17:42:03.091Z,,
LOHARDAGA,DESTINATION,65316a69e9d1652da805b12a,0,0,2023-10-19T17:42:03.095Z,,
SARAIKELA KHARSAWAN,DESTINATION,65316a69e9d1652da805b12b,0,20,2023-10-19T17:42:03.100Z,,
MALAPPURAM,DESTINATION,65316a69e9d1652da805b12c,0,20,2024-05-23T09:56:42.253Z,,
NAMSAI,DESTINATION,65316a69e9d1652da805b12d,0,0,2023-10-19T17:42:03.108Z,,
GOALPARA,DESTINATION,65316a69e9d1652da805b12e,0,0,2023-10-19T17:42:03.111Z,,
KARIMGANJ,DESTINATION,65316a69e9d1652da805b12f,0,0,2023-10-19T17:42:03.115Z,,
NAWADA,DESTINATION,65316a69e9d1652da805b130,0,0,2023-10-19T17:42:03.119Z,,
PATNA,GODOWN,65316a69e9d1652da805b0ee,0,0,2023-10-19T17:42:04.571Z,,
KISHANGANJ,DESTINATION,65316a69e9d1652da805b131,0,0,2023-10-19T17:42:03.123Z,,
BARAMULLA,DESTINATION,65316a69e9d1652da805b132,0,0,2023-10-19T17:42:03.127Z,,
ANJAW,DESTINATION,65316a69e9d1652da805b133,0,0,2023-10-19T17:42:03.131Z,,
CACHAR,DESTINATION,65316a69e9d1652da805b134,0,0,2023-10-19T17:42:03.134Z,,
GOLAGHAT,DESTINATION,65316a69e9d1652da805b135,0,0,2023-10-19T17:42:03.138Z,,
UDALGURI,DESTINATION,65316a69e9d1652da805b136,0,0,2023-10-19T17:42:03.143Z,,
SAMASTIPUR,DESTINATION,65316a69e9d1652da805b137,0,0,2023-10-19T17:42:03.146Z,,
NIMRANI,DESTINATION,65316a69e9d1652da805b138,0,0,2023-10-19T17:42:03.150Z,,
CHENNAI,GODOWN,65316a69e9d1652da805b0ba,0,0,2023-10-19T17:42:04.574Z,,
KOLKATA,DESTINATION,65316a69e9d1652da805b139,0,0,2024-06-10T11:15:16.805Z,,
SALEM,DESTINATION,65316a69e9d1652da805b13a,0,0,2023-10-19T17:42:03.157Z,,
JAMNAGAR,DESTINATION,65316a69e9d1652da805b13b,0,0,2023-10-19T17:42:03.162Z,,
BARMER,DESTINATION,65316a69e9d1652da805b13c,0,0,2023-10-19T17:42:03.166Z,,
RAE BARELI,DESTINATION,65316a69e9d1652da805b13d,0,20,2024-06-14T09:33:12.443Z,,
MADURAI,DESTINATION,65316a69e9d1652da805b13e,0,0,2023-10-19T17:42:03.173Z,,
THRISSUR,GODOWN,65316a69e9d1652da805b1c7,0,0,2023-10-19T17:42:04.578Z,,
SHAJAPUR,DESTINATION,65316a69e9d1652da805b13f,0,0,2023-10-19T17:42:03.177Z,,
TIRUNELVELI,DESTINATION,65316a69e9d1652da805b140,0,0,2023-10-19T17:42:03.182Z,,
SAMBA,DESTINATION,65316a69e9d1652da805b141,0,20,2023-10-19T17:42:03.186Z,,
KURUNG KUMEY,DESTINATION,65316a69e9d1652da805b142,0,0,2023-10-19T17:42:03.189Z,,
SABARKANTHA,DESTINATION,65316a69e9d1652da805b143,0,0,2023-10-19T17:42:03.192Z,,
KANCHEEPURAM,DESTINATION,65316a69e9d1652da805b144,0,20,2023-10-19T17:42:03.196Z,,
BHARUCH,GODOWN,65316a69e9d1652da805b0f5,0,0,2023-10-19T17:42:04.581Z,,
AHMEDABAD,DESTINATION,65316a69e9d1652da805b145,0,0,2023-10-19T17:42:03.200Z,,
FIROZPUR,DESTINATION,65316a69e9d1652da805b146,0,0,2023-10-19T17:42:03.204Z,,
SANGAREDDY,DESTINATION,65316a69e9d1652da805b147,0,0,2024-07-01T11:28:23.824Z,,
FARIDABAD,GODOWN,65316a69e9d1652da805b1b8,0,10,2024-06-15T04:38:27.281Z,,
GWALIOR,GODOWN,65316a69e9d1652da805b104,0,0,2023-10-19T17:42:04.589Z,,
KAMRUP METROPOLITAN,DESTINATION,65316a69e9d1652da805b148,0,0,2023-10-19T17:42:03.211Z,,
KHUNTI,DESTINATION,65316a69e9d1652da805b149,0,0,2023-10-19T17:42:03.214Z,,
BHIND,DESTINATION,65316a69e9d1652da805b14a,0,20,2023-10-19T17:42:03.217Z,,
JAMSHEDPUR,GODOWN,65316a69e9d1652da805b1e3,0,0,2023-10-19T17:42:04.592Z,,
SONITPUR,DESTINATION,65316a69e9d1652da805b14b,0,0,2023-10-19T17:42:03.221Z,,
BALODA BAZAR,DESTINATION,65316a69e9d1652da805b14c,0,0,2023-10-19T17:42:03.226Z,,
DEVBHUMI DWARKA,DESTINATION,65316a69e9d1652da805b14d,0,0,2023-10-19T17:42:03.230Z,,
GADCHIROLI,DESTINATION,65316a69e9d1652da805b14e,0,0,2023-10-19T17:42:03.233Z,,
PARBHANI,DESTINATION,65316a69e9d1652da805b14f,0,10,2023-10-19T17:42:03.236Z,,
SOUTH GARO HILLS,DESTINATION,65316a69e9d1652da805b150,0,0,2023-10-19T17:42:03.248Z,,
DIMAPUR,DESTINATION,65316a69e9d1652da805b151,0,0,2023-10-19T17:42:03.252Z,,
BEMETARA,DESTINATION,65316a69e9d1652da805b152,0,0,2023-10-19T17:42:03.256Z,,
CHIKBALLAPUR,DESTINATION,65316a69e9d1652da805b153,0,0,2023-10-19T17:42:03.259Z,,
MANDYA,DESTINATION,65316a69e9d1652da805b154,0,0,2023-10-19T17:42:03.262Z,,
HINGOLI,DESTINATION,65316a69e9d1652da805b155,0,0,2023-10-19T17:42:03.265Z,,
MAMIT,DESTINATION,65316a69e9d1652da805b156,0,0,2023-10-19T17:42:03.270Z,,
BAGESHWAR,DESTINATION,65316a69e9d1652da805b157,0,0,2023-10-19T17:42:03.273Z,,
BANDA,DESTINATION,65316a69e9d1652da805b158,0,0,2023-10-19T17:42:03.277Z,,
CHITRAKOOT,DESTINATION,65316a69e9d1652da805b159,0,20,2023-10-19T17:42:03.280Z,,
BALRAMPUR,DESTINATION,65316a69e9d1652da805b15a,0,0,2023-10-19T17:42:03.283Z,,
CHAMBA,DESTINATION,65316a69e9d1652da805b15b,0,0,2023-10-19T17:42:03.287Z,,
KALABURAGI,DESTINATION,65316a69e9d1652da805b15c,0,0,2023-10-19T17:42:03.291Z,,
VIDISHA,DESTINATION,65316a69e9d1652da805b15d,0,0,2023-10-19T17:42:03.294Z,,
OSMANABAD,DESTINATION,65316a69e9d1652da805b15e,0,0,2023-10-19T17:42:03.297Z,,
KANDHAMAL,DESTINATION,65316a69e9d1652da805b15f,0,0,2023-10-19T17:42:03.300Z,,
KARUR,DESTINATION,65316a69e9d1652da805b160,0,20,2023-10-19T17:42:03.305Z,,
ADILABAD,DESTINATION,65316a69e9d1652da805b161,0,0,2023-10-19T17:42:03.309Z,,
WARANGAL,DESTINATION,65316a69e9d1652da805b162,0,0,2023-10-19T17:42:03.312Z,,
DAVANAGERE,GODOWN,65316a69e9d1652da805b244,0,0,2023-10-19T17:42:04.596Z,,
SAMBHAL,DESTINATION,65316a69e9d1652da805b163,0,20,2023-11-07T05:06:03.907Z,,
BIKANER,GODOWN,65316a69e9d1652da805b20c,0,0,2023-10-19T17:42:04.599Z,,
SANGRUR,GODOWN,65316a69e9d1652da805b1b9,0,0,2023-10-19T17:42:04.606Z,,
